codigo_vaga,ultimo_salario_candidato,nivel_candidato,formacao_candidato,cidade_candidato,nivel_ingles_candidato,nivel_espanhol_candidato,mediana_teste_logica_candidato,mediana_teste_outros_candidato,cargo_vaga,nivel_vaga,formacao_vaga,aprovado_vaga
17,5,5,2,4,3.0,1.0,6.835000038146973,5.5,0,0,2,0
17,4,3,2,0,4.0,1.0,6.659999847412109,4.900000095367432,0,0,2,0
17,4,5,2,0,3.0,0.0,6.400000095367432,7.0,0,0,2,0
17,1,4,3,0,4.0,0.0,8.670000076293945,7.0,0,0,2,0
17,5,5,3,6,3.0,0.0,8.65999984741211,9.199999809265137,0,0,2,0
17,1,4,2,3,3.0,2.0,5.0,5.0,0,0,2,0
17,5,1,3,0,3.0,0.0,7.340000152587891,1.0199999809265137,0,0,2,0
17,2,2,2,0,3.0,1.0,5.320000171661377,5.699999809265137,0,0,2,0
17,4,1,2,0,3.0,0.0,7.25,6.599999904632568,0,0,2,1
17,5,1,2,0,3.0,1.0,6.659999847412109,5.699999809265137,0,0,2,0
17,1,7,2,0,4.0,1.0,0.0,10.0,0,0,2,0
17,1,2,2,6,2.0,0.0,5.329999923706055,8.75,0,0,2,0
17,2,7,2,0,3.0,1.0,5.980000019073486,8.0,0,0,2,0
17,3,3,2,1,4.0,0.0,9.0,8.5,0,0,2,0
17,1,2,2,1,3.0,1.0,6.650000095367432,4.5,0,0,2,0
17,2,3,2,0,4.0,0.0,5.599999904632568,5.799999952316284,0,0,2,0
17,2,1,2,0,4.0,4.0,1.025,8.450000047683716,0,0,2,0
17,3,2,2,1,4.0,1.0,8.670000076293945,8.700000047683716,0,0,2,0
17,5,5,2,3,3.0,1.0,5.309999942779541,7.549999952316284,0,0,2,0
17,5,3,2,0,4.0,1.0,5.170000076293945,7.699999809265137,0,0,2,0
17,3,5,2,0,1.0,1.0,3.3299999237060547,3.5,0,0,2,0
17,4,5,3,6,4.0,1.0,6.0,5.25,0,0,2,0
17,4,1,2,0,3.0,1.0,3.0,3.200000047683716,0,0,2,0
17,1,3,3,0,4.0,2.0,7.664999961853027,7.6000001430511475,0,0,2,0
17,5,3,3,1,2.0,0.0,5.980000019073486,4.5,0,0,2,0
17,3,1,2,0,2.0,1.0,4.0,4.699999809265137,0,0,2,0
17,4,3,3,0,3.0,2.0,6.650000095367432,5.400000095367432,0,0,2,0
17,5,7,2,0,4.0,2.0,5.0,8.0,0,0,2,0
17,3,1,2,1,3.0,2.0,6.659999847412109,8.0,0,0,2,0
17,2,2,2,1,3.0,0.0,6.659999847412109,6.699999809265137,0,0,2,0
17,1,2,2,0,3.0,0.0,3.174999952316284,6.0,0,0,2,0
17,3,1,2,0,3.0,2.0,8.65999984741211,7.0,0,0,2,0
17,5,5,3,1,4.0,2.0,3.9800000190734863,6.699999809265137,0,0,2,0
17,3,1,2,1,3.0,0.0,5.320000171661377,7.150000095367432,0,0,2,0
17,5,3,2,3,4.0,0.0,7.06000018119812,8.199999809265137,0,0,2,0
17,4,3,2,0,4.0,0.0,6.0,4.5,0,0,2,0
17,1,2,3,1,4.0,4.0,8.670000076293945,8.0,0,0,2,0
17,1,1,2,0,4.0,2.0,7.320000171661377,7.199999809265137,0,0,2,1
17,4,1,3,3,3.0,1.0,8.0,7.300000190734863,0,0,2,0
17,5,5,2,1,2.0,1.0,3.9700000286102295,3.25,0,0,2,0
17,1,1,2,0,3.0,2.0,6.659999847412109,6.0,0,0,2,0
17,5,3,3,1,3.0,1.0,5.329999923706055,3.9000000953674316,0,0,2,0
17,1,2,2,1,4.0,1.0,5.329999923706055,5.5,0,0,2,0
17,1,1,2,13,3.0,0.0,6.0,7.099999904632568,0,0,2,0
17,6,1,2,0,3.0,3.0,7.299999952316284,6.400000095367432,0,0,2,1
17,3,1,2,0,4.0,1.0,7.0,6.5,0,0,2,0
17,5,3,3,1,4.0,1.0,6.0,7.299999952316284,0,0,2,0
17,1,3,3,1,4.0,0.0,4.829999923706055,5.699999809265137,0,0,2,0
17,3,3,2,0,4.0,0.0,6.659999847412109,4.800000190734863,0,0,2,0
17,5,5,2,0,4.0,2.0,8.670000076293945,8.599999904632568,0,0,2,0
17,1,3,2,0,4.0,2.0,8.0,6.800000190734863,0,0,2,0
17,4,1,2,0,4.0,1.0,8.499599933624268,9.425000190734863,0,0,2,1
17,4,3,2,8,3.0,2.0,5.5,6.400000095367432,0,0,2,0
17,1,2,2,1,3.0,2.0,5.329999923706055,5.400000095367432,0,0,2,0
17,1,1,2,3,2.0,0.0,0.0,9.0,0,0,2,0
17,2,9,2,7,4.0,1.0,0.0,10.0,0,0,2,0
17,5,1,2,0,4.0,1.0,7.199999809265137,8.199999809265137,0,0,2,0
17,1,5,2,2,3.0,4.0,6.0,7.199999809265137,0,0,2,0
17,5,7,2,8,3.0,0.0,0.0,3.9000000953674316,0,0,2,0
17,5,1,2,4,3.0,1.0,7.599999904632568,8.199999809265137,0,0,2,0
17,2,1,2,0,3.0,4.0,6.0,8.0,0,0,2,0
17,3,4,3,7,4.0,4.0,0.0,6.0,0,0,2,0
17,1,3,2,0,3.0,2.0,6.670000076293945,6.599999904632568,0,0,2,0
17,3,3,3,7,3.0,0.0,0.0,6.299999952316284,0,0,2,1
17,1,2,2,19,4.0,3.0,6.659999847412109,6.300000190734863,0,0,2,0
17,1,8,3,0,3.0,2.0,7.329999923706055,6.699999809265137,0,0,2,0
17,5,3,3,0,4.0,2.0,7.670000076293945,7.8999998569488525,0,0,2,1
17,1,5,2,3,4.0,2.0,7.0,7.0,0,0,2,0
17,1,2,2,3,3.0,3.0,5.329999923706055,5.3999998569488525,0,0,2,0
17,1,1,2,0,4.0,0.0,6.25,8.599999904632568,0,0,2,1
17,4,4,2,4,4.0,2.0,6.659999847412109,7.25,0,0,2,0
17,5,8,3,0,4.0,1.0,7.0,10.0,0,0,2,0
17,1,2,2,0,1.0,1.0,0.0,2.299999952316284,0,0,2,0
17,1,3,3,1,4.0,2.0,3.9800000190734863,4.400000095367432,0,0,2,0
17,1,2,2,16,3.0,0.0,9.0,7.199999809265137,0,0,2,0
17,1,2,2,9,4.0,2.0,6.670000076293945,8.599999904632568,0,0,2,0
17,4,5,3,17,4.0,4.0,6.659999847412109,6.049999952316284,0,0,2,0
17,3,5,2,1,3.0,0.0,6.650000095367432,4.800000190734863,0,0,2,0
17,1,1,2,3,4.0,0.0,8.670000076293945,9.0,0,0,2,0
17,3,1,2,2,4.0,1.0,7.0,8.0,0,0,2,0
17,1,6,2,0,3.0,1.0,4.659999847412109,3.9000000953674316,0,0,2,0
17,1,1,3,0,0.0,0.0,0.0,5.400000095367432,0,0,2,0
17,1,3,2,0,0.0,0.0,0.0,6.5,0,0,2,0
17,1,2,2,1,4.0,0.0,7.0,6.400000095367432,0,0,2,0
17,2,1,3,9,3.0,1.0,5.989999771118164,6.0,0,0,2,0
17,4,1,2,0,4.0,0.0,6.579999923706055,8.199999809265137,0,0,2,1
17,4,9,2,1,4.0,2.0,4.0,6.599999904632568,0,0,2,0
17,2,3,3,0,4.0,0.0,6.659999847412109,6.200000047683716,0,0,2,0
17,4,1,2,7,2.0,0.0,5.309999942779541,7.400000095367432,0,0,2,0
17,1,1,3,0,3.0,1.0,6.0,7.099999904632568,0,0,2,0
17,1,3,3,0,3.0,1.0,3.3399999141693115,5.700000047683716,0,0,2,0
17,2,5,3,6,4.0,1.0,7.744999885559082,7.5,0,0,2,0
17,1,1,2,0,4.0,0.0,7.332600116729736,7.5,0,0,2,0
17,4,3,2,0,4.0,4.0,7.599999904632568,10.0,0,0,2,0
17,1,1,2,3,3.0,0.0,8.670000076293945,9.0,0,0,2,0
17,5,1,2,0,3.0,1.0,7.0,7.75,0,0,2,0
17,5,3,2,7,3.0,0.0,6.835000038146973,6.599999904632568,0,0,2,0
17,1,3,3,3,4.0,3.0,6.0,8.199999809265137,0,0,2,0
17,1,3,2,0,4.0,1.0,6.0,7.599999904632568,0,0,2,0
17,4,5,3,10,2.0,0.0,5.309999942779541,5.400000095367432,0,0,2,0
17,3,2,3,0,3.0,0.0,7.340000152587891,5.950000047683716,0,0,2,0
17,4,3,2,0,3.0,1.0,5.340000152587891,3.0,0,0,2,0
17,2,3,3,0,3.0,2.0,4.0,7.199999809265137,0,0,2,0
17,3,5,2,0,2.0,1.0,3.990000009536743,4.0,0,0,2,0
17,4,3,2,0,3.0,2.0,9.0,8.5,0,0,2,1
17,2,2,2,0,3.0,0.0,5.989999771118164,10.0,0,0,2,0
17,2,2,2,7,4.0,0.0,6.329999923706055,8.300000190734863,0,0,2,0
17,5,1,3,0,4.0,1.0,6.0,8.0,0,0,2,0
17,5,3,2,1,3.0,0.0,6.315000057220459,6.699999809265137,0,0,2,0
17,1,2,2,0,3.0,0.0,8.0,8.199999809265137,0,0,2,0
17,1,2,2,1,3.0,1.0,5.490000009536743,4.6000001430511475,0,0,2,0
17,1,3,2,0,4.0,1.0,0.0,10.0,0,0,2,0
17,5,3,2,0,3.0,1.0,5.744999885559082,6.0,0,0,2,0
17,3,7,3,19,4.0,2.0,5.325000047683716,6.0,0,0,2,0
17,2,1,3,0,3.0,2.0,6.914999961853027,5.699999809265137,0,0,2,0
17,1,1,2,1,1.0,0.0,2.5,3.5,0,0,2,0
17,4,1,3,3,3.0,2.0,6.0,6.900000095367432,0,0,2,0
17,1,1,2,3,4.0,1.0,5.340000152587891,4.800000190734863,0,0,2,0
17,3,3,3,5,2.0,2.0,7.340000152587891,6.5,0,0,2,0
17,3,6,2,1,2.0,0.0,2.0,5.0,0,0,2,0
17,1,1,2,0,3.0,1.0,6.800000190734863,6.849999904632568,0,0,2,0
17,1,2,3,1,3.0,3.0,6.659999847412109,5.0,0,0,2,0
17,1,3,2,1,4.0,3.0,6.659999847412109,6.599999904632568,0,0,2,0
17,2,2,2,7,3.0,0.0,8.699999809265137,6.800000190734863,0,0,2,0
17,4,3,2,0,4.0,1.0,9.329999923706055,9.599999904632568,0,0,2,0
17,1,3,3,11,3.0,0.0,6.650000095367432,6.599999904632568,0,0,2,0
17,4,6,2,0,4.0,2.0,6.659999847412109,4.699999809265137,0,0,2,0
17,1,6,3,0,2.0,1.0,7.989999771118164,6.599999904632568,0,0,2,0
17,1,1,2,0,3.0,2.0,6.329999923706055,8.0,0,0,2,0
17,1,3,2,0,3.0,1.0,6.659999847412109,8.0,0,0,2,0
17,4,4,2,8,3.0,0.0,7.989999771118164,8.199999809265137,0,0,2,0
17,1,1,2,0,4.0,1.0,0.0,5.950000047683716,0,0,2,0
17,1,5,2,0,2.0,1.0,0.0,7.699999809265137,0,0,2,0
17,4,5,3,0,4.0,1.0,7.664999961853027,6.599999904632568,0,0,2,0
17,4,2,2,0,3.0,1.0,6.650000095367432,5.950000047683716,0,0,2,0
17,4,1,2,12,4.0,2.0,7.799999952316284,8.199999809265137,0,0,2,1
17,1,2,3,0,3.0,1.0,5.980000019073486,6.799999952316284,0,0,2,0
17,3,1,2,0,3.0,2.0,5.989999771118164,8.5,0,0,2,0
17,1,3,3,0,4.0,2.0,8.0,10.0,0,0,2,0
17,5,3,2,0,4.0,2.0,8.0,7.75,0,0,2,1
17,3,2,2,0,3.0,2.0,7.0,6.200000047683716,0,0,2,0
17,4,5,3,0,4.0,3.0,5.329999923706055,8.0,0,0,2,0
17,4,1,2,0,4.0,0.0,7.744999885559082,9.75,0,0,2,0
17,2,6,2,1,1.0,2.0,5.259999990463257,0.0,0,0,2,0
17,1,1,3,0,3.0,1.0,8.0,7.75,0,0,2,0
17,3,3,2,0,4.0,0.0,8.0,8.099999904632568,0,0,2,0
17,3,1,3,3,4.0,3.0,6.0,9.0,0,0,2,0
17,3,2,3,1,4.0,2.0,4.0,4.049999952316284,0,0,2,0
17,5,7,3,3,3.0,1.0,7.139999866485596,8.0,0,0,2,0
17,5,3,2,3,4.0,3.0,6.650000095367432,5.5,0,0,2,0
17,5,1,2,0,4.0,3.0,6.650000095367432,7.450000047683716,0,0,2,0
17,4,3,2,0,4.0,1.0,3.9600000381469727,4.400000095367432,0,0,2,0
17,5,3,2,6,3.0,2.0,0.0,4.0,0,0,2,0
17,1,3,2,1,3.0,0.0,5.989999771118164,8.0,0,0,2,0
17,2,2,2,0,4.0,0.0,7.132999897003174,6.75,0,0,2,0
17,4,1,2,3,4.0,3.0,8.0,7.599999904632568,0,0,2,0
17,4,3,3,0,4.0,4.0,0.0,4.400000095367432,0,0,2,0
17,5,5,2,0,4.0,2.0,6.164999961853027,9.099999904632568,0,0,2,0
17,2,2,2,1,4.0,0.0,5.320000171661377,7.0,0,0,2,0
17,6,8,2,3,1.0,1.0,4.5,7.0,0,0,2,0
17,3,1,2,4,2.0,0.0,5.989999771118164,5.0,0,0,2,0
17,1,4,2,0,4.0,1.0,6.659999847412109,3.700000047683716,0,0,2,0
17,4,1,3,0,4.0,4.0,6.650000095367432,6.700000047683716,0,0,2,0
17,1,1,3,0,2.0,4.0,5.329999923706055,6.0,0,0,2,0
17,4,1,2,7,4.0,3.0,6.659999847412109,7.0,0,0,2,0
17,1,1,2,1,3.0,2.0,5.989999771118164,8.199999809265137,0,0,2,0
17,5,3,3,0,4.0,1.0,6.0,8.199999809265137,0,0,2,0
17,1,1,3,0,4.0,1.0,4.650000095367432,6.599999904632568,0,0,2,0
17,2,6,2,1,4.0,1.0,7.329999923706055,7.5,0,0,2,0
17,4,3,2,4,4.0,2.0,8.0,4.400000095367432,0,0,2,0
17,5,1,3,0,3.0,0.0,6.166399955749512,5.5,0,0,2,0
17,4,3,2,0,3.0,2.0,4.0,7.199999809265137,0,0,2,0
17,4,1,3,0,4.0,3.0,7.599999904632568,9.0,0,0,2,0
17,2,1,2,0,3.0,1.0,8.5,7.800000190734863,0,0,2,0
17,5,5,2,0,3.0,0.0,5.164999961853027,5.0,0,0,2,0
17,4,1,2,0,3.0,0.0,8.670000076293945,6.5,0,0,2,0
17,2,2,3,3,3.0,2.0,5.989999771118164,3.0,0,0,2,0
17,1,3,2,3,4.0,1.0,4.0,6.099999904632568,0,0,2,0
17,3,1,3,1,4.0,0.0,6.659999847412109,8.0,0,0,2,0
17,1,4,2,0,0.0,1.0,6.010000228881836,3.0,0,0,2,0
17,2,4,3,0,2.0,0.0,3.319999933242798,0.800000011920929,0,0,2,0
17,3,1,2,0,3.0,1.0,6.0,8.199999809265137,0,0,2,1
17,3,5,2,5,3.0,1.0,7.329999923706055,7.5,0,0,2,0
17,1,2,2,1,3.0,1.0,7.0,5.650000095367432,0,0,2,1
17,5,1,2,0,4.0,3.0,9.0,8.199999809265137,0,0,2,0
17,3,1,3,1,3.0,1.0,8.0,5.950000047683716,0,0,2,0
17,4,1,2,0,4.0,4.0,5.980000019073486,8.0,0,0,2,0
17,4,1,2,1,2.0,1.0,6.0,4.950000047683716,0,0,2,0
17,1,1,3,18,4.0,1.0,3.3299999237060547,8.300000190734863,0,0,2,0
17,1,5,3,0,4.0,4.0,6.0,6.800000190734863,0,0,2,0
17,5,1,2,0,4.0,4.0,7.0,8.0,0,0,2,0
17,5,5,2,0,4.0,3.0,7.050000190734863,8.399999618530273,0,0,2,0
17,1,1,2,0,4.0,1.0,5.335000038146973,6.799999952316284,0,0,2,0
17,5,7,2,0,4.0,1.0,7.25,7.5,0,0,2,0
17,1,5,2,1,3.0,0.0,3.200000047683716,6.450000047683716,0,0,2,0
17,5,7,3,11,2.0,3.0,3.100000023841858,2.699999988079071,0,0,2,0
17,5,3,2,0,3.0,4.0,7.699999809265137,7.199999809265137,0,0,2,0
17,4,1,2,3,4.0,2.0,6.335000038146973,7.0,0,0,2,0
17,1,2,2,1,3.0,1.0,7.099999904632568,5.5,0,0,2,0
17,1,2,2,1,4.0,1.0,6.315000057220459,9.199999809265137,0,0,2,0
17,4,3,2,0,4.0,3.0,7.0,6.400000095367432,0,0,2,0
17,1,2,2,1,3.0,3.0,6.299999952316284,5.0,0,0,2,0
17,1,2,2,5,3.0,1.0,7.199999809265137,5.400000095367432,0,0,2,0
17,2,3,2,0,4.0,1.0,6.860000133514404,5.299999952316284,0,0,2,0
17,5,5,3,0,3.0,2.0,0.0,2.200000047683716,0,0,2,0
17,1,4,2,0,3.0,1.0,0.0,4.099999904632568,0,0,2,0
17,1,3,2,3,3.0,1.0,5.829999923706055,4.699999809265137,0,0,2,0
17,5,5,3,1,4.0,2.0,5.989999771118164,6.450000047683716,0,0,2,0
17,1,1,3,0,3.0,2.0,5.989999771118164,7.0,0,0,2,0
17,1,1,2,0,3.0,0.0,5.989999771118164,6.0,0,0,2,0
17,5,3,3,1,4.0,1.0,6.599699974060059,7.199999809265137,0,0,2,0
17,4,3,3,0,4.0,3.0,5.989999771118164,6.400000095367432,0,0,2,0
17,4,1,2,0,4.0,2.0,6.679999828338623,5.599999904632568,0,0,2,0
17,1,2,3,0,4.0,1.0,5.329999923706055,5.400000095367432,0,0,2,0
17,1,3,3,10,4.0,0.0,6.679999828338623,7.400000095367432,0,0,2,0
17,4,5,2,18,4.0,3.0,7.326000213623047,6.699999809265137,0,0,2,0
17,1,2,2,1,2.0,3.0,5.0,2.25,0,0,2,0
17,1,2,2,5,2.0,2.0,6.659999847412109,3.799999952316284,0,0,2,0
17,1,2,3,1,4.0,1.0,4.199999809265137,5.599999904632568,0,0,2,0
17,1,1,2,1,3.0,1.0,2.1799999952316282,4.450000047683716,0,0,2,1
17,1,1,2,1,4.0,2.0,6.650000095367432,7.799999952316284,0,0,2,1
17,4,1,3,0,4.0,2.0,5.4649999141693115,7.125,0,0,2,0
17,2,1,2,9,2.0,0.0,6.994999885559082,7.0,0,0,2,0
17,1,1,3,0,4.0,1.0,7.25,8.300000190734863,0,0,2,0
17,2,1,2,1,3.0,0.0,5.615000009536743,8.199999809265137,0,0,2,1
17,1,5,3,0,3.0,0.0,7.166300058364868,6.400000095367432,0,0,2,0
17,5,3,2,6,3.0,1.0,8.0,6.199999809265137,0,0,2,0
17,5,1,2,0,4.0,1.0,7.320000171661377,10.0,0,0,2,0
17,1,2,2,4,3.0,0.0,0.0,3.9000000953674316,0,0,2,0
17,1,3,3,0,4.0,0.0,6.0,5.900000095367432,0,0,2,0
17,5,1,2,0,4.0,1.0,5.989999771118164,7.199999809265137,0,0,2,0
17,1,3,2,0,4.0,2.0,5.625,7.199999809265137,0,0,2,1
17,3,1,2,0,3.0,2.0,6.0,8.5,0,0,2,0
17,1,1,2,1,4.0,0.0,4.639999866485596,0.0,0,0,2,0
17,4,3,2,0,4.0,3.0,7.329999923706055,7.900000095367432,0,0,2,0
17,2,4,2,1,3.0,1.0,7.329999923706055,6.200000047683716,0,0,2,0
17,5,3,2,3,4.0,2.0,5.5,7.799999952316284,0,0,2,0
17,3,2,2,0,4.0,3.0,6.650000095367432,7.950000047683716,0,0,2,0
17,2,2,2,0,4.0,1.0,4.900000095367432,8.199999809265137,0,0,2,0
17,1,4,2,3,2.0,0.0,6.659999847412109,5.0,0,0,2,0
17,2,4,2,0,4.0,0.0,5.320000171661377,4.800000190734863,0,0,2,0
17,1,3,2,11,3.0,0.0,5.0,8.300000190734863,0,0,2,0
17,1,2,2,0,4.0,3.0,6.650000095367432,7.400000095367432,0,0,2,0
17,5,3,2,3,4.0,1.0,9.0,8.5,0,0,2,1
17,3,1,2,0,2.0,3.0,3.990000009536743,8.349999904632568,0,0,2,0
17,1,2,2,20,3.0,0.0,3.865000009536743,5.950000047683716,0,0,2,0
17,5,3,2,9,3.0,0.0,8.0,8.0,0,0,2,0
17,4,1,3,17,4.0,0.0,5.340000152587891,7.849999904632568,0,0,2,0
17,5,3,2,0,3.0,1.0,6.0,7.400000095367432,0,0,2,1
17,1,7,2,0,3.0,0.0,6.659999847412109,5.25,0,0,2,0
17,4,1,3,0,4.0,1.0,5.989999771118164,5.199999809265137,0,0,2,0
17,3,6,2,1,2.0,0.0,3.0,6.0,0,0,2,0
17,3,3,3,9,3.0,0.0,8.0,8.0,0,0,2,0
17,4,5,3,0,4.0,1.0,5.329999923706055,6.599999904632568,0,0,2,0
17,5,7,2,0,4.0,3.0,7.5,8.699999809265137,0,0,2,1
17,1,4,2,0,3.0,1.0,8.0,8.399999618530273,0,0,2,0
17,3,5,3,0,4.0,2.0,6.324999809265137,5.0,0,0,2,0
17,5,5,3,1,4.0,3.0,7.166300058364868,6.400000095367432,0,0,2,1
17,5,1,2,0,4.0,0.0,8.65999984741211,7.0,0,0,2,1
17,1,3,2,1,4.0,1.0,7.989999771118164,8.0,0,0,2,0
17,1,3,3,11,4.0,2.0,5.980000019073486,6.25,0,0,2,0
17,4,6,3,1,3.0,0.0,4.400000095367432,3.299999952316284,0,0,2,0
17,1,3,2,1,4.0,3.0,7.329999923706055,7.5,0,0,2,0
17,2,2,2,3,3.0,0.0,7.0,8.0,0,0,2,0
17,1,2,2,6,3.0,1.0,7.329999923706055,5.950000047683716,0,0,2,0
17,2,4,2,1,2.0,0.0,5.989999771118164,4.900000095367432,0,0,2,0
17,1,1,3,0,4.0,0.0,6.5,6.400000095367432,0,0,2,0
17,1,2,2,5,3.0,3.0,7.329999923706055,4.5,0,0,2,0
17,4,7,2,0,4.0,1.0,6.650000095367432,1.9099999904632567,0,0,2,0
17,1,2,2,0,2.0,0.0,3.3329999446868896,4.0,0,0,2,0
17,1,1,2,0,3.0,1.0,6.5,7.599999904632568,0,0,2,0
17,5,3,2,0,3.0,1.0,7.329999923706055,1.3099999904632569,0,0,2,0
17,4,1,3,0,4.0,0.0,6.0,8.099999904632568,0,0,2,0
17,3,8,3,5,3.0,4.0,7.340000152587891,7.400000095367432,0,0,2,0
17,1,2,2,0,3.0,1.0,2.4000000953674316,4.400000095367432,0,0,2,0
17,1,3,2,5,3.0,1.0,5.989999771118164,8.0,0,0,2,0
17,1,3,2,1,2.0,1.0,6.0,8.0,0,0,2,0
17,1,8,2,7,4.0,3.0,7.170000076293945,6.699999809265137,0,0,2,0
17,2,2,2,0,3.0,0.0,6.0,0.0,0,0,2,0
17,1,2,2,9,3.0,1.0,0.0,5.099999904632568,0,0,2,0
17,1,1,2,0,4.0,1.0,7.340000152587891,7.400000095367432,0,0,2,0
17,1,1,3,6,3.0,0.0,5.299999952316284,6.5,0,0,2,0
17,5,1,2,0,3.0,3.0,0.0,7.699999809265137,0,0,2,0
17,2,1,2,3,3.0,2.0,6.659999847412109,3.799999952316284,0,0,2,0
17,1,2,2,0,4.0,2.0,5.329999923706055,9.5,0,0,2,0
17,5,1,2,0,4.0,2.0,5.980000019073486,6.299999952316284,0,0,2,0
17,5,1,2,0,3.0,0.0,8.244999885559082,8.199999809265137,0,0,2,0
17,2,2,2,4,2.0,2.0,7.989999771118164,1.35,0,0,2,0
17,2,1,2,0,4.0,0.0,7.420000076293945,8.5,0,0,2,0
17,2,6,2,1,4.0,0.0,6.0,8.0,0,0,2,0
17,1,2,3,1,4.0,2.0,6.865000009536743,6.849999904632568,0,0,2,0
17,4,3,2,0,4.0,0.0,6.25,8.5,0,0,2,0
17,1,1,2,0,3.0,0.0,9.329999923706055,5.150000095367432,0,0,2,0
17,1,1,2,0,4.0,2.0,8.0,8.699999809265137,0,0,2,0
17,1,1,2,0,4.0,0.0,7.989999771118164,7.0,0,0,2,0
17,1,2,2,3,3.0,2.0,7.0,8.099999904632568,0,0,2,0
17,1,2,2,3,2.0,1.0,4.659999847412109,4.349999904632568,0,0,2,0
17,3,3,2,0,4.0,1.0,7.320000171661377,8.0,0,0,2,0
17,6,6,2,3,4.0,1.0,6.900000095367432,8.599999904632568,0,0,2,0
17,5,1,2,0,4.0,1.0,5.320000171661377,10.0,0,0,2,1
17,1,3,2,5,4.0,1.0,5.980000019073486,6.400000095367432,0,0,2,0
17,2,4,2,3,4.0,2.0,4.0,5.75,0,0,2,0
17,3,1,3,0,3.0,0.0,6.670000076293945,5.800000190734863,0,0,2,0
17,4,1,3,0,4.0,3.0,5.0,5.599999904632568,0,0,2,0
17,1,1,2,1,3.0,0.0,8.0,5.599999904632568,0,0,2,0
17,5,1,3,0,4.0,2.0,8.0,8.5,0,0,2,0
17,1,2,3,3,3.0,0.0,8.0,8.0,0,0,2,0
17,1,2,2,0,4.0,2.0,8.0,6.0,0,0,2,0
17,4,1,2,0,3.0,1.0,0.0,8.300000190734863,0,0,2,1
17,5,3,2,0,3.0,0.0,5.664999961853027,5.699999809265137,0,0,2,0
17,5,1,2,0,4.0,0.0,6.06000018119812,7.400000095367432,0,0,2,0
17,3,1,3,3,4.0,0.0,7.0,5.049999952316284,0,0,2,1
17,1,4,2,7,4.0,4.0,7.199999809265137,5.0,0,0,2,0
17,5,3,3,3,4.0,1.0,8.25,7.5,0,0,2,0
17,1,1,3,11,4.0,1.0,5.320000171661377,8.0,0,0,2,0
17,4,7,2,0,3.0,4.0,6.0,8.0,0,0,2,0
17,1,6,2,0,4.0,1.0,6.929999828338623,6.400000095367432,0,0,2,0
17,2,2,2,0,4.0,2.0,5.4049999713897705,6.800000190734863,0,0,2,0
17,1,5,3,6,4.0,2.0,7.5,6.400000095367432,0,0,2,0
17,4,1,2,0,4.0,4.0,4.0,3.799999952316284,0,0,2,0
17,4,3,3,3,4.0,2.0,8.0,7.650000095367432,0,0,2,0
17,1,3,3,0,4.0,4.0,5.980000019073486,8.0,0,0,2,0
17,3,3,2,0,3.0,3.0,4.825000047683716,6.75,0,0,2,0
17,1,1,3,0,4.0,1.0,8.53499984741211,8.0,0,0,2,1
17,1,3,3,3,4.0,3.0,6.659999847412109,6.0,0,0,2,0
17,3,3,2,0,3.0,1.0,8.0,3.8500001430511475,0,0,2,1
17,2,1,2,1,4.0,2.0,7.0,8.0,0,0,2,0
17,2,2,2,0,3.0,1.0,7.320000171661377,6.450000047683716,0,0,2,0
17,1,6,3,5,3.0,1.0,5.990000009536743,6.950000047683716,0,0,2,0
17,1,1,2,1,4.0,0.0,0.0,10.0,0,0,2,1
17,5,1,2,1,4.0,2.0,8.0,5.800000190734863,0,0,2,0
17,1,3,3,1,4.0,2.0,6.650000095367432,6.6499998569488525,0,0,2,0
17,3,1,3,3,4.0,4.0,0.0,6.300000190734863,0,0,2,0
17,3,3,2,0,2.0,0.0,3.9800000190734863,7.0,0,0,2,0
17,4,1,2,3,3.0,0.0,8.65999984741211,6.0,0,0,2,0
17,1,2,2,0,4.0,1.0,7.329999923706055,9.199999809265137,0,0,2,0
17,4,3,3,3,4.0,2.0,6.659999847412109,7.5,0,0,2,0
17,4,3,3,1,4.0,3.0,6.394999980926514,6.599999904632568,0,0,2,0
17,1,2,2,10,4.0,0.0,8.670000076293945,3.800000011920929,0,0,2,0
17,5,7,3,0,4.0,1.0,6.5,7.3999998569488525,0,0,2,0
17,1,2,3,0,3.0,1.0,6.659999847412109,4.650000095367432,0,0,2,0
17,4,9,2,0,4.0,2.0,4.0,4.599999904632568,0,0,2,0
17,2,6,2,0,3.0,0.0,6.650000095367432,5.5,0,0,2,0
17,5,3,2,0,4.0,1.0,6.0,8.199999809265137,0,0,2,0
17,1,2,2,0,3.0,0.0,6.670000076293945,1.3,0,0,2,0
17,4,3,2,1,3.0,1.0,3.5,4.599999904632568,0,0,2,0
17,1,1,2,0,4.0,2.0,5.989999771118164,9.099999904632568,0,0,2,0
17,1,2,2,3,3.0,0.0,7.320000171661377,8.799999952316284,0,0,2,0
17,4,1,2,0,3.0,2.0,2.640000009536743,7.299999952316284,0,0,2,0
17,1,1,2,11,0.0,0.0,0.0,10.0,0,0,2,0
17,1,2,2,1,4.0,1.0,6.670000076293945,9.0,0,0,2,0
17,1,3,2,0,4.0,3.0,8.010000228881836,6.0,0,0,2,0
17,4,1,2,0,4.0,0.0,7.329999923706055,4.0,0,0,2,0
17,5,1,3,0,3.0,0.0,6.010000228881836,5.200000047683716,0,0,2,0
17,3,3,3,3,4.0,1.0,6.010000228881836,7.199999809265137,0,0,2,0
